* FASER$\nu$2 $\nu_{\mu}$ CC DIS pseudodata
&Data
   Name = 'FASER$\nu$2 $\nu_{\mu}$'
   IndexDataset = 139
   Reaction = 'CC nup'

   NData = 145
   NColumn = 6
   ColumnType = 'Flag',2*'Bin','Sigma',2*'Error'
   ColumnName = 'binFlag','x','Q2','Sigma','stat','uncor'
   TheoryType = 'expression'
   TermType   = 'reaction'
   TermName   = 'P'
   TermSource = 'PineAPPL'
   TermInfo   = 'GridName=datafiles/lhc/fpf/neutrinoDIS/pseudodata/grids/FASERv2_14/nu_A_1-XSFPFCC.pineappl.lz4'
   TheorExpr  = 'P'

   Percent = 2*True
&End
&PlotDesc
   PlotN = 4
   PlotDefColumn = 'Q2'
   PlotVarColumn = 'x'
   PlotDefValue = 3., 5., 11., 110., 1100.
   PlotOptions(1)  = 'Experiment:FASER#nu2 #nu_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 4 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(2)  = 'Experiment:FASER#nu2 #nu_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 10 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(3)  = 'Experiment:FASER#nu2 #nu_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 100 @Ymin:0.01@Xlog@Ylog'
   PlotOptions(4)  = 'Experiment:FASER#nu2 #nu_{#mu}@ExtraLabel:#nu p (CC) @XTitle: x @YTitle: d^{2}#sigma/dxdQ^{2} @Title:Q^{2} > 1000 @Ymin:0.01@Xlog@Ylog'
&End
*binFlag          x              Q2           Sigma            stat           uncor
  0        0.093530    55000.000000        0.000000        0.000000        0.000000
  0        0.128500        7.000000        0.000000        0.000000        0.000000
  1        0.124770       69.400000    3.035495e-02        1.556724        5.181008
  1        0.127340      452.900000    5.437806e-02        1.339900        7.312301
  1        0.135710     1102.300000    1.652900e-02       66.900296       11.091120
  0        0.128500    55000.000000        0.000000        0.000000        0.000000
  0        0.176540        7.000000        0.000000        0.000000        0.000000
  1        0.171220       71.800000    1.896900e-02        1.682894        9.380470
  1        0.174030      559.600000    1.370100e-02        1.158702        1.204556
  1        0.181280     1195.500000    9.316336e-03       19.346039       22.837002
  0        0.176540    55000.000000        0.000000        0.000000        0.000000
  0        0.242530        7.000000        0.000000        0.000000        0.000000
  1        0.234370       75.900000    1.445835e-02        1.908284       16.096716
  1        0.237210      632.700000    7.288500e-03        0.978758        2.847548
  1        0.245010     1328.700000    4.748900e-03        8.540929       25.764479
  0        0.242530    55000.000000        0.000000        0.000000        0.000000
  0        0.333190        7.000000        0.000000        0.000000        0.000000
  1        0.319270       81.900000    4.768700e-03        2.935699       27.298593
  1        0.324150      659.200000    3.611998e-03        0.984438        1.695033
  1        0.332420     1557.900000    1.217270e-03        5.510342       21.305093
  0        0.333190    55000.000000        0.000000        0.000000        0.000000
  0        0.457745        7.000000        0.000000        0.000000        0.000000
  1        0.424030       90.600000    1.598400e-03        6.977610       57.634041
  1        0.444900      663.900000    9.941800e-04        1.019884        3.571480
  1        0.453940     1936.800000    4.842600e-04        3.565930       13.718778
  0        0.457745    55000.000000        0.000000        0.000000        0.000000
  0        0.628865        7.000000        0.000000        0.000000        0.000000
  0        0.628865       55.000000        0.000000        0.000000        0.000000
  1        0.610400      673.400000    9.470942e-05        0.985099        6.960712
  1        0.622090     2502.200000    5.956857e-05        2.251525        7.926782
  0        0.628865    55000.000000        0.000000        0.000000        0.000000
  0        0.863950        7.000000        0.000000        0.000000        0.000000
  0        0.863950       55.000000        0.000000        0.000000        0.000000
  1        0.837720      688.500000    9.927900e-06        1.328937       11.462641
  1        0.853930     3304.700000    2.771000e-06        2.131508        3.188087
  0        0.863950    55000.000000        0.000000        0.000000        0.000000
